car_name,car_versions,car_price_in_rupees,fuel_type,city,year_of_manufacture,car_age
Maruti Suzuki ,Ignis Delta 1.2 MT,4.74 Lakh,Petrol,Pune,2018,5
Mahindra ,XUV500 W6,11.25 Lakh,Diesel,Bangalore,2016,7
Maruti Suzuki ,Wagon R 1.0 LXI CNG,4 Lakh,CNG,Thane,2015,8
Honda ,WR-V VX MT Petrol,6.25 Lakh,Petrol,Kolkata,2017,6
Renault ,Kwid 1.0 RXT [2016-2019],3.14 Lakh,Petrol,Pune,2016,7
Honda ,Jazz V Petrol,4 Lakh,Petrol,Kolkata,2016,7
Maruti Suzuki, Baleno Delta 1.2,6.65 Lakh,Petrol,Mumbai,2019,4
Volvo ,V90 Cross Country D5 Inscription [2017-2020],36 Lakh,Diesel,Ahmedabad,2018,5
Maruti Suzuki, Baleno Delta 1.2 AT,7.25 Lakh,Petrol,Hyderabad,2020,3
Hyundai ,Eon Era +,2.45 Lakh,Petrol,Kolkata,2018,5
Maruti Suzuki ,Dzire VXi AMT,7.69 Lakh,Petrol,Bangalore,2018,5
Mercedes-Benz ,GLC 220d 4MATIC Progressive,64.99 Lakh,Diesel,Kolkata,2022,1
Land Rover, Discovery Sport HSE Luxury,26.99 Lakh,Diesel,Kolkata,2016,7
Mercedes-Benz ,GLE 250 d,53.55 Lakh,Diesel,Bangalore,2018,5
Hyundai ,Verna Fluidic 1.6 VTVT SX,5.15 Lakh,Petrol,Mumbai,2014,9
Hyundai, Elite i20 Magna Plus 1.4 CRDi,5.94 Lakh,Diesel,Delhi,2018,5
Honda, BR-V V CVT Petrol,7.9 Lakh,Petrol,Mumbai,2016,7
Hyundai, Xcent S 1.2 Special Edition,4.82 Lakh,Petrol,Pune,2015,8
Ford, Endeavour Titanium 3.2 4x4 AT,33 Lakh,Diesel,Hyderabad,2018,5
Hyundai, i20 Magna 1.2,2.99 Lakh,Petrol,Kolkata,2012,11
Honda ,Amaze 1.2 S i-VTEC,3.75 Lakh,Petrol,Mumbai,2014,9
Mercedes-Benz, E-Class E 350 CDI Edition E,27.99 Lakh,Diesel,Kolkata,2016,7
Datsun ,GO Plus T,2.5 Lakh,Petrol,Ahmedabad,2015,8
Ford, EcoSport Titanium 1.5 TDCi,4.65 Lakh,Diesel,Kolkata,2015,8
Kia, Sonet HTX 1.5 [2020-2021],9.5 Lakh,Diesel,Kolkata,2021,2
Audi, Q7 45 TDI Technology Pack,69.95 Lakh,Diesel,Bangalore,2018,5
Maruti Suzuki ,Swift VDi,6.5 Lakh,Diesel,Hyderabad,2017,6
Skoda ,Kodiaq Style 2.0 TDI 4x4 AT,25 Lakh,Diesel,Hyderabad,2017,6
Hyundai ,Elite i20 Magna 1.2,5.75 Lakh,Petrol,Hyderabad,2015,8
Volkswagen ,Jetta Trendline 2.0L TDI,2.95 Lakh,Diesel,Kolkata,2011,12
Maruti Suzuki ,Ritz Vxi BS-IV,4.65 Lakh,Petrol,Hyderabad,2015,8
Audi ,A3 40 TFSI Premium Plus + sunroof,24.5 Lakh,Petrol,Pune,2018,5
Maruti Suzuki, Baleno Zeta,6.21 Lakh,Petrol,Kolkata,2018,5
Hyundai, i10 Magna 1.1 LPG,3.5 Lakh,LPG,Hyderabad,2013,10
Honda ,Jazz VX Petrol,5.5 Lakh,Petrol,Thane,2017,6
Hyundai, Verna Fluidic 1.6 VTVT SX,6.69 Lakh,Petrol,Bangalore,2014,9
Ford, EcoSport Titanium 1.5L TDCi,6.5 Lakh,Diesel,Kolkata,2018,5
Toyota, Fortuner 2.8 4x4 AT [2016-2020],41.99 Lakh,Diesel,Kolkata,2021,2
Toyota, Innova Crysta 2.4 ZX 7 STR [2016-2020],22 Lakh,Diesel,Hyderabad,2018,5
Kia ,Seltos HTX 1.5 [2020-2021],12.75 Lakh,Petrol,Ahmedabad,2020,3
Renault, Duster 110 PS RxL AWD Diesel,7.75 Lakh,Diesel,Bangalore,2015,8
MG ,Hector Shine 1.5 Petrol Turbo CVT,18 Lakh,Petrol,Kolkata,2021,2
Land Rover, Discovery Sport HSE Luxury,43.07 Lakh,Diesel,Ahmedabad,2019,4
Toyota, Innova Crysta 2.4 ZX 7 STR [2016-2020],27 Lakh,Diesel,Thane,2020,3
Maruti Suzuki ,Swift VXi [2014-2017],5.95 Lakh,Petrol,Thane,2018,5
Mercedes-Benz, GLS 350 d,63 Lakh,Diesel,Mumbai,2017,6
Maruti Suzuki ,Wagon R 1.0 VXI,3.82 Lakh,Petrol,Kolkata,2018,5
Maruti Suzuki ,Wagon R 1.0 LXI CNG,4.15 Lakh,CNG,Pune,2015,8
Volkswagen, Polo Highline Plus 1.2( P)16 Alloy [2017-2018],4.85 Lakh,Petrol,Gurgaon,2018,5
Hyundai, Grand i10 Magna 1.2 Kappa VTVT [2017-2020],4.82 Lakh,Petrol,Delhi,2017,6
Kia ,Seltos GTX Plus 1.4 [2020-2021],16.9 Lakh,Petrol,Chennai,2020,3
Maruti Suzuki, Baleno Delta 1.2,5.7 Lakh,Petrol,Thane,2017,6
Renault, Kwid 1.0 RXT [2016-2019],3.04 Lakh,Petrol,Delhi,2018,5
Tata, Harrier XZ,16.75 Lakh,Diesel,Mumbai,2020,3
Maruti Suzuki, Alto K10 VXi,2.55 Lakh,Petrol,Hyderabad,2012,11
Maruti Suzuki ,Ertiga ZXi AT,10.9 Lakh,Petrol,Ahmedabad,2019,4
Volkswagen, Vento Trendline Petrol,3.5 Lakh,Petrol,Hyderabad,2010,13
BMW, X1 sDrive20d,8.35 Lakh,Diesel,Thane,2011,12
Maruti Suzuki ,Vitara Brezza ZDi,8.13 Lakh,Diesel,Chennai,2018,5
Kia ,Seltos HTK 1.5 [2020-2021],18.5 Lakh,Petrol,Hyderabad,2021,2
Toyota, Corolla H2 1.8E,2 Lakh,Petrol + 1,Pallikarnai,2004,19
Maruti Suzuki ,S-Cross Alpha 1.3,6.25 Lakh,Diesel,Kolkata,2018,5
Mercedes-Benz ,B-Class B180 CDI,13.5 Lakh,Diesel,Ahmedabad,2014,9
Kia ,Seltos GTX Plus AT 1.5 Diesel [2019-2020],18.51 Lakh,Diesel,Mumbai,2020,3
Ford ,EcoSport Titanium + 1.5L Ti-VCT AT [2019-2020],9.5 Lakh,Petrol,Ahmedabad,2019,4
Maruti Suzuki, Swift VXi,3.25 Lakh,Petrol,Bangalore,2009,14
Hyundai ,Grand i10 Magna 1.2 Kappa VTVT [2013-2016],4.69 Lakh,Petrol,Bangalore,2013,10
Mercedes-Benz ,S-Class 350 CDI Long Blue-Efficiency,46.6 Lakh,Diesel,Mumbai,2014,9
Maruti Suzuki ,Swift VDi,6 Lakh,Diesel + 1,Poonamallee,2017,6
Audi ,A3 40 TFSI Premium,15 Lakh,Petrol,Ahmedabad,2015,8
Hyundai, Elite i20 Sportz 1.2,5.26 Lakh,Petrol,Pune,2015,8
Ford, Aspire Titanium Plus 1.5 TDCi,4.25 Lakh,Diesel,Ahmedabad,2016,7
Skoda ,Kushaq Style 1.5L TSI DSG (6 Airbags),19.25 Lakh,Petrol,Bangalore,2021,2
Hyundai ,Xcent S 1.2,3.95 Lakh,Petrol,Kolkata,2018,5
Maruti Suzuki, S-Presso VXi,4.31 Lakh,Petrol,Kolkata,2020,3
Maruti Suzuki, Baleno Zeta Automatic,6.9 Lakh,Petrol,Thane,2018,5
Hyundai, i20 Sportz 1.2 (O),4.3 Lakh,Petrol,Delhi,2014,9
Maruti Suzuki ,Celerio VXi AMT,4.79 Lakh,Petrol,Bangalore,2015,8
Audi ,A3 35 TDI Premium Plus + Sunroof,29.5 Lakh,Diesel,Bangalore,2018,5
Maruti Suzuki, Ritz Vxi BS-IV,4.25 Lakh,Petrol,Hyderabad,2014,9
Toyota ,Yaris G MT [2018-2020],7.85 Lakh,Petrol,Delhi,2019,4
Honda ,Jazz V Petrol,5.2 Lakh,Petrol,Hyderabad,2015,8
Toyota ,Innova 2.5 G 7 STR BS-IV,7.25 Lakh,Diesel,Pune,2012,11
Maruti Suzuki, Baleno Zeta 1.2,9.42 Lakh,Petrol,Pune,2021,2
Land Rover ,Range Rover Velar 2.0 R-Dynamic SE Petrol 250,85 Lakh,Petrol,Faridabad,2020,3
Maruti Suzuki ,Alto 800 VXi,4.01 Lakh,Petrol,Delhi,2021,2
Hyundai, Elite i20 Asta 1.2 (O) [2019-2020],7.67 Lakh,Petrol,Chennai,2019,4
Hyundai, Grand i10 Sportz U2 1.2 CRDi,5.5 Lakh,Diesel,Thane,2018,5
Maruti Suzuki ,Swift VXi [2014-2017],5.43 Lakh,Petrol,Kolkata,2019,4
Volkswagen, Vento Highline Petrol,7 Lakh,Petrol,Hyderabad,2015,8
Maruti Suzuki ,Swift VDi,4.9 Lakh,Diesel,Ahmedabad,2015,8
Kia ,Seltos HTX Plus AT 1.5 Diesel [2019-2020],17 Lakh,Diesel,Hyderabad,2020,3
Hyundai ,Elite i20 Asta 1.2 (O) [2016],7.39 Lakh,Petrol,Hyderabad,2017,6
Maruti Suzuki ,Alto 800 Vxi,3.22 Lakh,Petrol,Bangalore,2016,7
Hyundai, Elite i20 Asta 1.2 (O) [2019-2020],7.17 Lakh,Petrol,Chennai,2018,5
Toyota, Corolla Altis G CVT Petrol,12.27 Lakh,Petrol,Delhi,2017,6
Honda ,City 1.5 V MT,3.65 Lakh,Petrol,Thane,2012,11
Renault, Kwid 1.0 RXT Opt,4.51 Lakh,Petrol,Pune,2019,4
Hyundai, Creta SX Plus 1.6  Petrol,9.11 Lakh,Petrol,Mumbai,2016,7
Hyundai, Xcent S 1.2 (O),4.35 Lakh,Petrol,Thane,2015,8
Hyundai, Verna 1.6 VTVT SX,7.75 Lakh,Petrol,Thane,2018,5
Hyundai, Creta SX 1.6 AT CRDi,14.5 Lakh,Diesel,Hyderabad,2018,5
Maruti Suzuki, Baleno Delta 1.2,4.98 Lakh,Petrol,Delhi,2016,7
Honda, City V,10.6 Lakh,Petrol,Pune,2019,4
Hyundai ,Grand i10 Asta 1.2 Kappa VTVT (O) [2013-2017],6.29 Lakh,Petrol,Bangalore,2016,7
Jeep, Compass Limited Plus 2.0 Diesel 4x4 AT,24.75 Lakh,Diesel,Mumbai,2020,3
Maruti Suzuki, Ciaz Alpha Hybrid 1.5 [2018-2020],9.95 Lakh,Petrol,Hyderabad,2019,4
Maruti Suzuki ,Swift ZXi,5.7 Lakh,Petrol,Thane,2017,6
Maruti Suzuki, Celerio VXi CNG [2017-2019],4.68 Lakh,CNG,Delhi,2018,5
Hyundai ,Grand i10 Magna 1.1 CRDi [2016-2017],4.5 Lakh,Diesel,Hyderabad,2014,9
Hyundai ,Verna 1.6 VTVT SX,6.5 Lakh,Petrol,Mumbai,2016,7
Maruti Suzuki ,Celerio VXi (O) CNG,5.47 Lakh,CNG,Pune,2020,3
Maruti Suzuki ,Celerio VXi CNG [2019-2020],5.27 Lakh,CNG,Pune,2019,4
Maruti Suzuki, Alto K10 VXi (O),3.67 Lakh,Petrol,Kolkata,2018,5
Audi ,A3 35 TFSI Premium Plus,21.8 Lakh,Petrol,Delhi,2018,5
Audi, A3 35 TDI Premium Plus,42.99 Lakh,Diesel,Kolkata,2019,4
Maruti Suzuki ,Celerio VXi CNG (O),4.4 Lakh,CNG,Thane,2016,7
Maruti Suzuki ,Ertiga VXI CNG,11.4 Lakh,CNG,Thane,2021,2
Maruti Suzuki ,Ritz Vxi (ABS) BS-IV,3.57 Lakh,Petrol,Pune,2013,10
Honda, Jazz V Petrol,5.57 Lakh,Petrol,Chennai,2016,7
Mahindra, Bolero Power Plus ZLX [2016-2019],7.25 Lakh,Diesel,Hyderabad,2017,6
Hyundai ,Elite i20 Asta 1.2 (O) [2016],6.57 Lakh,Petrol,Bangalore,2017,6
Datsun ,GO T (O),2.5 Lakh,Petrol,Ahmedabad,2018,5
Maruti Suzuki ,A-Star Vxi,1.99 Lakh,Petrol,Thane,2010,13
Audi ,Q5 2.0 TDI quattro,15 Lakh,Diesel,Hyderabad,2012,11
Renault, Duster RXS CVT,8.99 Lakh,Petrol,Bangalore,2019,4
Volkswagen ,Taigun Topline 1.0 TSI AT,18.95 Lakh,Petrol,Hyderabad,2022,1
Volvo, S60 D5 2.4 L,18 Lakh,Diesel,Hyderabad,2016,7
Hyundai ,Verna Fluidic 1.6 VTVT SX,4.25 Lakh,Petrol,Noida,2011,12
Renault, Kwid RXL [2015-2019],3.39 Lakh,Petrol,Bangalore,2016,7
BMW ,3 Series 320d Luxury Line,15.5 Lakh,Diesel,Hyderabad,2013,10
Hyundai ,Santro Magna [2018-2020],4.41 Lakh,Petrol,Kolkata,2020,3
MG ,Hector Sharp 1.5 DCT Petrol [2019-2020],15.99 Lakh,Petrol,Bangalore,2019,4
Skoda ,Octavia 1.8 TSI L&K,16.99 Lakh,Petrol,Thane,2018,5
MG, ZS EV Exclusive [2020-2021],19.19 Lakh,Electric,Bangalore,2020,3
Renault, Kwid 1.0 RXL [2017-2019],3.69 Lakh,Petrol,Bangalore,2017,6
Honda ,City V CVT Petrol [2017-2019],8.62 Lakh,Petrol,Delhi,2017,6
Tata, Nexon XZ,8.5 Lakh,Petrol,Chennai,2020,3
Isuzu ,D-Max V-Cross 4x4,18.95 Lakh,Diesel,Bangalore,2018,5
Maruti Suzuki, Ciaz Delta 1.3 Hybrid,5.97 Lakh,Diesel,Delhi,2017,6
Toyota ,Etios GD,5.5 Lakh,Diesel,Ambattur,2015,8
Maruti Suzuki, Swift ZXi,4.79 Lakh,Petrol,Delhi,2016,7
Tata ,Harrier XZ [2019-2020],16.2 Lakh,Diesel,Thane,2019,4
Tata, Nexon EV XZ Plus,14.75 Lakh,Electric,Thane,2022,1
Honda ,Jazz ZX CVT,10.24 Lakh,Petrol,Pune,2021,2
Hyundai ,Venue SX 1.0 (O) Petrol [2019-2020],11.75 Lakh,Petrol,Hyderabad,2020,3
Hyundai ,Elite i20 Asta 1.2 Dual Tone,7.15 Lakh,Petrol,Thane,2018,5
Maruti Suzuki, Ciaz S 1.4 MT,6.86 Lakh,Petrol,Delhi,2018,5
Maruti Suzuki ,Swift VDi ABS [2014-2017],6.45 Lakh,Diesel,Bangalore,2016,7
Volkswagen, Polo Trendline 1.2L (P),6.09 Lakh,Petrol,Bangalore,2017,6
Hyundai, Creta 1.6 S Petrol,8.28 Lakh,Petrol,Delhi,2016,7
Kia ,Seltos GTK 1.4 Dual Tone [2019-2020],11.05 Lakh,Petrol,Kolkata,2019,4
Maruti Suzuki, Ciaz Alpha 1.4 AT,7.35 Lakh,Petrol,Thane,2017,6
Maruti Suzuki, Alto 800 LXi (O),3.66 Lakh,Petrol,Delhi,2020,3
Maruti Suzuki, Wagon R 1.0 VXI+ AMT,4.3 Lakh,Petrol,Ahmedabad,2016,7
Maruti Suzuki, Ciaz Alpha Hybrid 1.5 [2018-2020],8.12 Lakh,Petrol,Delhi,2019,4
Maruti Suzuki, S-Cross Zeta 1.3,9.5 Lakh,Diesel,Hyderabad,2018,5
Ford ,EcoSport Titanium 1.5L TDCi,7.9 Lakh,Diesel,Ahmedabad,2017,6
Ford ,Endeavour Titanium Plus 2.2 4x2 AT,35.95 Lakh,Diesel,Bangalore,2019,4
Jeep ,Compass Limited 1.4 Petrol AT [2017-2020],12.85 Lakh,Petrol,Mumbai,2018,5
Renault, Captur RXL Petrol,7.79 Lakh,Petrol,Bangalore,2018,5
Hyunda,i Grand i10 Sports Edition 1.2L Kappa VTVT,5.66 Lakh,Petrol,Kolkata,2019,4
Toyota ,Yaris J MT,10.27 Lakh,Petrol,Delhi,2021,2
Renault, Triber RXL [2019-2020],5.39 Lakh,Petrol,Kolkata,2019,4
Maruti Suzuki, Swift VXi AMT [2018-2019],7.25 Lakh,Petrol,Hyderabad,2020,3
Audi ,A6 35 TDI Matrix,31.75 Lakh,Diesel,Bangalore,2016,7
Hyundai, Grand i10 Asta 1.2 Kappa VTVT,5.4 Lakh,Petrol,Thane,2017,6
Mercedes-Benz, S-Class Maybach S 500,1.19 Crore,Petrol,Kolkata,2017,6
Hyundai ,Verna 1.6 VTVT SX,9.92 Lakh,Petrol,Delhi,2019,4
Volkswagen ,Vento Highline Plus 1.2 (P) AT 16 Alloy,8.39 Lakh,Petrol,Ahmedabad,2018,5
Maruti Suzuki ,Wagon R 1.0 VXI,4 Lakh,Petrol,Faridabad,2017,6
Datsun, redi-GO T(O) 1.0,4.65 Lakh,Petrol,Chennai,2021,2
Ford ,Fiesta Classic SXi 1.4 TDCi,1.85 Lakh,Diesel,Kolkata,2011,12
Mahindra, Alturas G4 4WD AT [2018-2020],21.45 Lakh,Diesel,Kolkata,2019,4
Hyundai ,Grand i10 Nios Sportz 1.2 Kappa VTVT,7.29 Lakh,Petrol,Bangalore,2021,2
Maruti Suzuki, Ritz Vxi (ABS) BS-IV,3.57 Lakh,Petrol,Pune,2013,10
Honda ,City VX CVT,7.85 Lakh,Petrol,Noida,2016,7
Volvo, XC60 Kinetic,26 Lakh,Diesel,Hyderabad,2016,7
Hyundai ,Alcazar Prestige (O) 6 STR 2.0 Petrol AT,18.75 Lakh,Petrol,Ahmedabad,2021,2
Renault, Kwid 1.0 RXT [2016-2019],4.49 Lakh,Petrol,Bangalore,2018,5
Maruti Suzuki ,Swift VXi [2014-2017],6.99 Lakh,Petrol,Bangalore,2018,5
BMW ,3 Series 320d Sport Line,11.5 Lakh,Diesel,Kolkata,2013,10
Hyundai ,Grand i10 Sports Edition 1.2L Kappa VTVT,4.91 Lakh,Petrol,Bangalore,2015,8
Mahindra ,Bolero Power Plus ZLX [2016-2019],6.5 Lakh,Diesel,Hyderabad,2016,7
Maruti Suzuki ,Ertiga ZXi,5.95 Lakh,Petrol,Mumbai,2014,9
Maruti Suzuki ,Swift DZire ZXI,4.95 Lakh,Petrol,Thane,2015,8
Hyundai ,Grand i10 Magna 1.2 Kappa VTVT [2013-2016],3.85 Lakh,Petrol,Noida,2014,9
Ford ,Endeavour Titanium Plus 2.2 4x2 AT,35.95 Lakh,Diesel,Bangalore,2019,4
Maruti Suzuki ,Alto 800 Lxi,3.3 Lakh,Petrol,Pune,2018,5
Maruti Suzuki ,Alto LXi BS-III,2 Lakh,Petrol,Hyderabad,2009,14
Hyundai ,Santro Sportz CNG [2018-2020],4.99 Lakh,CNG,Mumbai,2020,3
Maruti Suzuki ,Ciaz ZDi+ SHVS,4.99 Lakh,Diesel,Kolkata,2016,7
Hyundai ,Creta SX Plus 1.6  Petrol,8.13 Lakh,Petrol,Kolkata,2016,7
Honda ,Jazz V Petrol,5.45 Lakh,Petrol,Mumbai,2017,6
Land Rover, Discovery Sport HSE,32.99 Lakh,Diesel,Kolkata,2017,6
Mercedes-Benz ,GLA 200 CDI Sport,16.5 Lakh,Diesel,Faridabad,2015,8
Hyundai ,Verna SX Plus 1.6 CRDi AT,12 Lakh,Diesel,Thane,2019,4
Volkswagen, Ameo Comfortline 1.2L (P),5.5 Lakh,Petrol,Ahmedabad,2017,6
Datsun ,GO Plus T,3.25 Lakh,Petrol,Thane,2016,7
Toyota ,Yaris G CVT [2018-2020],8.04 Lakh,Petrol,Pune,2018,5
Maruti Suzuki ,Celerio VXi AMT [2017-2019],4.48 Lakh,Petrol,Pune,2017,6
Honda ,City VX CVT,7.5 Lakh,Petrol,Thane,2016,7
Honda, Jazz V AT Petrol,6.5 Lakh,Petrol,Ahmedabad,2017,6
Hyundai ,Creta 1.6 SX Plus AT Petrol,14.45 Lakh,Petrol,Mumbai,2019,4
Hyundai ,Grand i10 Asta AT 1.2 Kappa VTVT [2013-2016],5.35 Lakh,Petrol,Mumbai,2015,8
Mercedes-Benz, CLS 350,29 Lakh,Petrol,Ahmedabad,2014,9
Ford ,EcoSport Titanium 1.5L Ti-VCT Black Edition AT,9.01 Lakh,Petrol,Kolkata,2020,3
Toyota ,Innova 2.5 G BS IV 7 STR,14.35 Lakh,Diesel,Bangalore,2015,8
Hyundai, i10 Sportz 1.2 Kappa2,3.65 Lakh,Petrol,Ahmedabad,2014,9
Maruti Suzuki ,Celerio VXi (O) CNG [2019-2020],5.58 Lakh,CNG,Pune,2019,4
Maruti Suzuki ,Celerio ZXi AMT [2019-2020],4.7 Lakh,Petrol,Hyderabad,2016,7
BMW ,5 Series 520d M Sport,57.5 Lakh,Diesel,Ahmedabad,2020,3
Honda, WR-V VX MT Diesel,7.75 Lakh,Diesel,Delhi,2018,5
Ford ,EcoSport Titanium 1.5L TDCi,7.02 Lakh,Diesel,Delhi,2017,6
Jeep, Compass Limited 1.4 Petrol AT [2017-2020],16.5 Lakh,Petrol,Hyderabad,2017,6
Mercedes-Benz, C-Class C 220d Progressive [2018-2019],32.5 Lakh,Diesel,Bangalore,2018,5
Maruti Suzuki, Ertiga ZDI SHVS,7.9 Lakh,Diesel,Hyderabad,2015,8
Maruti Suzuki, S-Cross Zeta 1.3,6.5 Lakh,Diesel,Thane,2015,8
Kia ,Sonet GTX Plus 1.5 [2020-2021],12.6 Lakh,Diesel,Mumbai,2020,3
Land Rover, Range Rover 4.4 SDV8 Autobiography LWB,1.95 Crore,Diesel,Ahmedabad,2018,5
Volkswagen, Polo Comfortline 1.5L (D),7.3 Lakh,Diesel,Hyderabad,2018,5
Hyundai ,Santro Magna [2018-2020],4.09 Lakh,Petrol,Kolkata,2019,4
Maruti Suzuki ,Baleno Zeta,6.15 Lakh,Petrol,Mumbai,2017,6
Hyundai ,'Venue SX Plus 1.0 Turbo DCT,11.61 Lakh,Petrol,Pune,2020,3
Honda ,City V,9.99 Lakh,Petrol,Bangalore,2019,4
Kia ,Seltos GTX Plus AT 1.5 Diesel [2019-2020],14.45 Lakh,Diesel,Kolkata,2020,3
Hyundai, i20 Sportz (AT) 1.4,4.99 Lakh,Petrol,Bangalore,2013,10
Maruti Suzuki ,Baleno Alpha Automatic,6.75 Lakh,Petrol,Ahmedabad,2018,5
Tata ,Nexon XZ,9.75 Lakh,Petrol,Chennai,2021,2
Maruti Suzuki ,Wagon R 1.0 LXI CNG,3.87 Lakh,CNG,Pune,2014,9
Hyundai, i20 Asta 1.0 Turbo DCT,9.75 Lakh,Petrol,Ahmedabad,2021,2
Audi, A3 35 TDI Technology + Sunroof,16.5 Lakh,Diesel,Ahmedabad,2014,9
Honda ,Amaze 1.2 VX i-VTEC,4.09 Lakh,Petrol,Pune,2013,10
Honda, City SV,6.5 Lakh,Petrol,Ambattur,2015,8
Hyundai, i10 1.1L iRDE Magna Special Edition,3.5 Lakh,Petrol,Ahmedabad,2015,8
Maruti Suzuki, Ertiga VXi,9.56 Lakh,Petrol,Gurgaon,2020,3
Honda, Amaze 1.2 S CVT Petrol [2018-2020],5.25 Lakh,Petrol,Ahmedabad,2016,7
Nissan, Micra XL (O) [2013-2016],4 Lakh,Petrol + 1,Ambattur,2013,10
Maruti Suzuki, Alto 800 Vxi,2.23 Lakh,Petrol,Kolkata,2014,9
Toyota, Innova Crysta GX 2.4 7 STR,22.99 Lakh,Diesel,Bangalore,2019,4
Tata, Nexon EV XZ Plus,15.5 Lakh,Electric,Bangalore,2020,3
Hyundai, Venue S Plus 1.2 Petrol,8.31 Lakh,Petrol,Chennai,2020,3
Maruti Suzuki, Wagon R 1.0 LXI CNG,3.75 Lakh,CNG,Mumbai,2014,9
Renault, Kwid Neotech RXL 1.0 MT,4.6 Lakh,Petrol,Ambattur,2021,2
Hyundai, Elite i20 Era 1.2,4.4 Lakh,Petrol,Kolkata,2017,6
Skoda, Rapid 1.5 TDI CR Elegance,6.2 Lakh,Diesel,Hyderabad,2015,8
Kia, Seltos GTX Plus 1.4 [2020-2021],15.51 Lakh,Petrol,Ahmedabad,2022,1
Tata, Altroz XZ Plus Petrol,8.49 Lakh,Petrol,Bangalore,2021,2
Maruti Suzuki, Wagon R 1.0 LXi,2.35 Lakh,Petrol,Noida,2012,11
Honda, Amaze 1.2 E i-VTEC,4.65 Lakh,Petrol,Mumbai,2016,7
Hyundai, i20 Sportz 1.2,3.65 Lakh,Petrol,Noida,2013,10
Mahindra, Marazzo M4 8 STR,11.49 Lakh,Diesel,Bangalore,2019,4
Honda, City VX CVT,7.75 Lakh,Petrol,Ahmedabad,2015,8
Maruti Suzuki, Alto 800 LXi (O) CNG,5 Lakh,CNG,Pune,2021,2
Toyota, Camry Hybrid [2015-2017],48.5 Lakh,Petrol,Pune,2022,1
Hyundai ,Santro Sportz [2018-2020],5.29 Lakh,Petrol,Pune,2019,4
Audi, Q3 35 TDI Premium,15.13 Lakh,Diesel,Ahmedabad,2015,8
Ford, Figo Duratec Petrol ZXI 1.2,2.49 Lakh,Petrol,Thane,2014,9
Maruti Suzuki, Swift ZDi AMT,8 Lakh,Diesel,Thane,2019,4
Maruti Suzuki ,Ciaz Delta 1.3 Hybrid,5.97 Lakh,Diesel,Delhi,2017,6
Tata ,Nexon XZ Plus Diesel,9.6 Lakh,Diesel,Thane,2019,4
Mahindra, KUV100 K2 D 6 STR,4.25 Lakh,Diesel,Ahmedabad,2017,6
Skoda, Octavia 1.8 TSI Ambition Plus AT,15.23 Lakh,Petrol,Pune,2016,7
Maruti Suzuki ,Celerio VXi,3.94 Lakh,Petrol,Pune,2016,7
Maruti Suzuki, Dzire VXi AMT,7.29 Lakh,Petrol,Bangalore,2018,5
Maruti Suzuki ,Swift VXi ABS,5.2 Lakh,Petrol,Chennai,2017,6
Ford ,EcoSport Titanium 1.5L TDCi,7.9 Lakh,Diesel,Ahmedabad,2017,6
Honda, BR-V S Petrol,7.75 Lakh,Petrol,Mumbai,2018,5
Maruti Suzuki, S-Presso VXi,4.75 Lakh,Petrol,Thane,2021,2
Jaguar, XF 2.2 Diesel Luxury,23 Lakh,Diesel,Hyderabad,2013,10
Hyundai, i20 Active 1.2 S,4.93 Lakh,Petrol,Kolkata,2016,7
Audi, Q3 35 TDI Premium + Sunroof,17.99 Lakh,Diesel,Kolkata,2016,7
Ford ,EcoSport Titanium 1.5 TDCi (Opt),4.9 Lakh,Diesel,Kolkata,2015,8
Maruti Suzuki, Baleno Delta 1.2 AT,6.51 Lakh,Petrol,Mumbai,2018,5
Hyundai ,Eon 1.0 Kappa Magna AirBag,3.6 Lakh,Petrol,Pune,2015,8
Maruti Suzuki,; Celerio ZXi (O) AMT [2019-2020],4.25 Lakh,Petrol,Pune,2017,6
Maruti Suzuki, Ertiga VDi,7.3 Lakh,Diesel,Hyderabad,2015,8
Hyundai ,Creta SX 1.6 AT Petrol,13.5 Lakh,Petrol,Ahmedabad,2018,5
Renault, Duster 110 PS RxZ AWD,9.99 Lakh,Diesel,Bangalore,2017,6
Renault, Duster 110 PS RXL 4X2 AMT [2016-2017],7.95 Lakh,Diesel,Hyderabad,2018,5
Maruti Suzuki ,Alto K10 VXi,3.45 Lakh,Petrol,Delhi,2019,4
Maruti Suzuki, S-Presso VXi,4.55 Lakh,Petrol,Kolkata,2020,3
Mahindra ,Scorpio S2,9.29 Lakh,Diesel,Bangalore,2015,8
Maruti Suzuki, Ritz Zxi BS-IV,3.9 Lakh,Petrol,Hyderabad,2014,9
Ford ,Aspire Titanium 1.2 Ti-VCT,5.5 Lakh,Petrol,Ahmedabad,2017,6
Jeep, Compass Longitude (O) 2.0 Diesel [2017-2020],12.24 Lakh,Diesel,Pune,2017,6
Maruti Suzuki, Alto K10 VXi,1.99 Lakh,Petrol,Pune,2012,11
Maruti Suzuki ,Wagon R 1.0 LXI CNG,6.15 Lakh,CNG,Thane,2020,3
Hyundai ,Creta 1.6 SX Plus AT Petrol,13.5 Lakh,Petrol,Mumbai,2018,5
Mercedes-Benz, AMG A35 4MATIC,52 Lakh,Petrol,Pune,2021,2
Volkswagen, Ameo Highline Plus 1.5L AT (D)16 Alloy,5.15 Lakh,Diesel,Kolkata,2016,7
